id;type;geometry_name;geometry_type;geometry_coordinates;Longitude;Latitude;Satélite;País;Estado;Município;Data;Risco de Fogo;Precipitação;Dias sem Chuva
focos_ams_24h.32d748db-e1aa-36eb-bb1f-519c93ef643d;Feature;geom;Point;[-68.8914, 8.8263];-68,8914;8,8263;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.bfe81366-8f5e-38f0-8212-40f661deb827;Feature;geom;Point;[-63.3994, 8.7753];-63,3994;8,7753;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.b3fdf88b-d93f-335c-a668-7a09aafaba2a;Feature;geom;Point;[-64.9403, 8.7674];-64,9403;8,7674;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.9476271a-487a-3e09-8cc0-bcf454c0b8ec;Feature;geom;Point;[-64.959, 8.7673];-64,959;8,7673;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.da2d30cf-90b8-3c07-aa69-8512ddc32f1f;Feature;geom;Point;[-64.9777, 8.7673];-64,9777;8,7673;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.f16db703-e19f-34d9-a267-ea25b89e4810;Feature;geom;Point;[-64.9964, 8.7672];-64,9964;8,7672;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.31e04ab2-13ec-39c3-a5f3-8b01e1e0e522;Feature;geom;Point;[-65.0151, 8.7671];-65,0151;8,7671;GOES-16;Venezuela;Guárico;Santa María de Ipire;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.81f9ab8d-00fc-352b-a94e-913e827e5377;Feature;geom;Point;[-69.1691, 8.7516];-69,1691;8,7516;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.99b4b527-d873-356d-8ddf-13cbeadf619f;Feature;geom;Point;[-69.1875, 8.7515];-69,1875;8,7515;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.ac83ce0b-9569-327b-8b94-c07813d80fb4;Feature;geom;Point;[-69.2059, 8.7515];-69,2059;8,7515;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.c5515dd8-9efc-3ee3-a6b5-d66de73420eb;Feature;geom;Point;[-63.3799, 8.7939];-63,3799;8,7939;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.1b954616-2fff-3719-babd-aefa00449f5c;Feature;geom;Point;[-63.3987, 8.7938];-63,3987;8,7938;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.7eb4062e-892f-374f-b117-62ee45aada9f;Feature;geom;Point;[-69.1688, 8.77];-69,1688;8,77;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.fdae431a-b38d-38da-aca6-8cce2922961b;Feature;geom;Point;[-69.1872, 8.77];-69,1872;8,77;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.84aded47-1da9-396c-85bc-1482949d7a08;Feature;geom;Point;[-63.0202, 8.8145];-63,0202;8,8145;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.df2da040-b886-3c3e-a5a4-949eab4d0aab;Feature;geom;Point;[-63.0391, 8.8144];-63,0391;8,8144;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.34b98b9b-0bf4-363a-8155-814cf8c1b961;Feature;geom;Point;[-63.058, 8.8142];-63,058;8,8142;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.4ee76355-f835-316b-a88e-2c9fffdcb4f5;Feature;geom;Point;[-68.5234, 8.7904];-68,5234;8,7904;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.b1e5c7ad-8aca-328a-a02b-4dce2f6c3f66;Feature;geom;Point;[-68.5419, 8.7904];-68,5419;8,7904;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.f427a7bd-b107-3a3c-aa10-03a7c7c39684;Feature;geom;Point;[-63.0384, 8.8329];-63,0384;8,8329;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.1d34821b-f8c7-38ed-9af9-d4a0b6ed70b6;Feature;geom;Point;[-63.0573, 8.8328];-63,0573;8,8328;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.b29295bc-b444-33aa-bf8b-13af8c690c9e;Feature;geom;Point;[-68.523, 8.8089];-68,523;8,8089;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.7c304a62-d5c0-3c25-b799-c616dc3a514f;Feature;geom;Point;[-68.5415, 8.8088];-68,5415;8,8088;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.d318ff9f-bee7-364d-b84a-0d51aa20eef0;Feature;geom;Point;[-68.8549, 8.8079];-68,8549;8,8079;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.099565de-0aa4-3897-aac8-6baa565d9c7b;Feature;geom;Point;[-68.8733, 8.8078];-68,8733;8,8078;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.c80cee2a-0b3d-39ac-8468-bb4f34292ae5;Feature;geom;Point;[-68.8918, 8.8078];-68,8918;8,8078;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.d3016d03-c202-37a6-9cdf-6c335d34b095;Feature;geom;Point;[-63.4155, 8.8493];-63,4155;8,8493;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.2fb88bd1-c11d-354b-b418-03569e5117bb;Feature;geom;Point;[-68.3935, 8.8278];-68,3935;8,8278;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.55143f9e-523e-30a0-8893-55a3908c2ad4;Feature;geom;Point;[-68.5226, 8.8274];-68,5226;8,8274;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.edc38142-92f0-33bf-a2b1-7d27f1ed6643;Feature;geom;Point;[-68.5411, 8.8273];-68,5411;8,8273;GOES-16;Venezuela;Portuguesa;Papelón;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.3906d4a4-df06-36d3-9087-6a7c8ba1cdef;Feature;geom;Point;[-66.8183, 8.9073];-66,8183;8,9073;GOES-16;Venezuela;Guárico;Miranda;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.c2049129-69aa-3ea6-9234-380d5f159c94;Feature;geom;Point;[-66.7997, 8.9074];-66,7997;8,9074;GOES-16;Venezuela;Guárico;Miranda;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.75e6e99a-c402-3306-b31a-387aec52cb1f;Feature;geom;Point;[-63.2993, 8.9241];-63,2993;8,9241;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.2324d8f6-f1c9-312a-bd94-26ade3169a90;Feature;geom;Point;[-63.2804, 8.9242];-63,2804;8,9242;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.90c4fbe8-a34e-310f-a633-f9198e467817;Feature;geom;Point;[-63.167, 8.9249];-63,167;8,9249;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.2668158c-0843-3168-9f92-71337326a1cf;Feature;geom;Point;[-63.3, 8.9056];-63,3;8,9056;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.13c08e7f-f8b7-35f4-8d04-23bc5c96c147;Feature;geom;Point;[-63.3008, 8.887];-63,3008;8,887;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.bad23a6b-f9fd-34a6-b4e1-fb8ad78277cd;Feature;geom;Point;[-63.0361, 8.8885];-63,0361;8,8885;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.dfb620e5-ef2f-3635-b989-5748173bd153;Feature;geom;Point;[-63.4148, 8.8679];-63,4148;8,8679;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.1fc2ee23-2da8-31d4-b068-f734501cc9d2;Feature;geom;Point;[-63.3015, 8.8685];-63,3015;8,8685;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.4d031696-6a98-3788-bc3d-9d83b8d67bac;Feature;geom;Point;[-63.2826, 8.8686];-63,2826;8,8686;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.45b221c6-8c5a-334a-b896-850b5f400745;Feature;geom;Point;[-62.6771, 8.872];-62,6771;8,872;GOES-16;Venezuela;Monagas;Libertador;2023-03-15T19:34:15+00:00;;;
focos_ams_24h.dbae9961-22eb-38ec-ba39-d95f1ae505f7;Feature;geom;Point;[-62.6125, 9.0579];-62,6125;9,0579;GOES-16;Venezuela;Monagas;Libertador;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.599a3a3b-3962-3bff-a566-05b54c898c81;Feature;geom;Point;[-63.1663, 8.9434];-63,1663;8,9434;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.fda46552-5fae-33a0-b01f-b1c7b0164764;Feature;geom;Point;[-64.0674, 9.0497];-64,0674;9,0497;GOES-16;Venezuela;Anzoátegui;Freites;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.c29781c5-f2e3-3aff-b501-7582a862e3a4;Feature;geom;Point;[-64.7804, 9.0646];-64,7804;9,0646;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.3565d4a4-8f6b-3b92-8200-95c91e5ed64e;Feature;geom;Point;[-64.7811, 9.046];-64,7811;9,046;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.e014755f-33fe-3a4d-9a34-22a65b1572b1;Feature;geom;Point;[-69.3112, 9.0285];-69,3112;9,0285;GOES-16;Venezuela;Portuguesa;Ospino;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.b3b8c53b-cdab-32fc-8d30-598ffdd5b1dd;Feature;geom;Point;[-63.1474, 8.9435];-63,1474;8,9435;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.7e4fd3ae-1d80-3ffc-90b8-f51d210e8854;Feature;geom;Point;[-63.1656, 8.9619];-63,1656;8,9619;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.23f0dc03-f585-326b-9020-8dc379cecdf3;Feature;geom;Point;[-66.3903, 8.9276];-66,3903;8,9276;GOES-16;Venezuela;Guárico;Las Mercedes;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.d795a56f-ed0c-3609-a5ac-6a1a501711ce;Feature;geom;Point;[-66.8178, 8.9258];-66,8178;8,9258;GOES-16;Venezuela;Guárico;Miranda;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.1065709a-376b-391b-ad51-9a616e1eb6da;Feature;geom;Point;[-69.2924, 9.047];-69,2924;9,047;GOES-16;Venezuela;Portuguesa;Ospino;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.c3a1445d-866a-3253-a575-e0536086c293;Feature;geom;Point;[-64.6524, 8.9725];-64,6524;8,9725;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.73e647ab-5f09-3db1-b6a6-5c74326050ce;Feature;geom;Point;[-68.3147, 9.05];-68,3147;9,05;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.2183663b-c328-3b94-8938-542f98365238;Feature;geom;Point;[-68.2962, 9.0501];-68,2962;9,0501;GOES-16;Venezuela;Cojedes;Girardot;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.1b17c5db-36d5-3ac0-946b-90042865bfad;Feature;geom;Point;[-64.7992, 9.0645];-64,7992;9,0645;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.d91f1a81-fda4-3177-982b-7459347b3e35;Feature;geom;Point;[-63.1852, 8.9433];-63,1852;8,9433;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.5c35b3ab-1105-324f-893f-77ed4837ab6f;Feature;geom;Point;[-62.5935, 9.058];-62,5935;9,058;GOES-16;Venezuela;Monagas;Libertador;2023-03-15T19:34:14+00:00;;;
focos_ams_24h.2bae7181-4342-3bad-abdf-9f98a0e9ab6c;Feature;geom;Point;[-62.9302, 9.1674];-62,9302;9,1674;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.8e537bcc-536e-3116-aeb3-671317565a1b;Feature;geom;Point;[-62.9112, 9.1675];-62,9112;9,1675;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.06ad280d-782f-315b-9139-4d2784ae386b;Feature;geom;Point;[-68.2757, 9.1427];-68,2757;9,1427;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.998be8ee-bfc2-3ca2-8ee3-a5a8a53214a1;Feature;geom;Point;[-68.2387, 9.1428];-68,2387;9,1428;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.cce10d53-702c-3034-b5fd-21ea55d435d1;Feature;geom;Point;[-62.8923, 9.1676];-62,8923;9,1676;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.9b232483-3208-3203-aab9-bbb0f47d6d58;Feature;geom;Point;[-63.0067, 9.1484];-63,0067;9,1484;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.16158aa4-3713-3f9b-8785-29e10ef747ef;Feature;geom;Point;[-62.9878, 9.1485];-62,9878;9,1485;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.3ae8f85a-6665-3a4d-b79a-196fdd6fc644;Feature;geom;Point;[-62.9309, 9.1488];-62,9309;9,1488;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.8f094e98-1fb7-354a-8018-dacb3876c214;Feature;geom;Point;[-62.912, 9.1489];-62,912;9,1489;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.b6412e2e-4bf8-3aa4-b886-8e68e62d6382;Feature;geom;Point;[-63.0059, 9.167];-63,0059;9,167;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.2b5a8f7f-150d-356a-a5a9-21200e8de9eb;Feature;geom;Point;[-62.893, 9.1491];-62,893;9,1491;GOES-16;Venezuela;Monagas;Maturín;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.3d5b5376-ed41-33c4-8cfe-fe39f5c473ea;Feature;geom;Point;[-69.9172, 9.1009];-69,9172;9,1009;GOES-16;Venezuela;Portuguesa;Guanare;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.94b53f7c-67ab-3c73-abc6-a8bf2ef8a5ac;Feature;geom;Point;[-68.3504, 9.1054];-68,3504;9,1054;GOES-16;Venezuela;Cojedes;Romulo Gallegos;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.3d7f3034-ee5d-3c45-ab7b-3dd08940e2fb;Feature;geom;Point;[-64.7785, 9.1202];-64,7785;9,1202;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.c78a14ee-dda9-338f-a069-8254776cc344;Feature;geom;Point;[-68.2752, 9.1612];-68,2752;9,1612;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:13+00:00;;;
focos_ams_24h.a917969e-af7c-3e25-9f46-307461fb7f9a;Feature;geom;Point;[-68.5655, 9.401];-68,5655;9,401;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.57afe5a3-dbe0-3ac6-bccf-a1be94f45ae9;Feature;geom;Point;[-73.875, 9.2983];-73,875;9,2983;GOES-16;Colombia;Cesar;Chimichagua;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.e0eab9b4-d8c1-3b11-ad5b-f99acb64cbd2;Feature;geom;Point;[-73.8018, 9.3168];-73,8018;9,3168;GOES-16;Colombia;Cesar;Chimichagua;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.3e6b5886-624a-3b8f-9e49-bdc9f3aaac5b;Feature;geom;Point;[-68.6953, 9.3821];-68,6953;9,3821;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.1a7534d5-0c7c-3a34-904c-d5300678179d;Feature;geom;Point;[-68.584, 9.401];-68,584;9,401;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.460d2589-1cac-369a-a628-31eac37450c1;Feature;geom;Point;[-68.6764, 9.4007];-68,6764;9,4007;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.61561222-86ff-3306-b30d-5f26fb8c9769;Feature;geom;Point;[-68.6949, 9.4006];-68,6949;9,4006;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.606f3397-bc99-3ee0-a7c3-cecd681e52de;Feature;geom;Point;[-68.7134, 9.4006];-68,7134;9,4006;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.542956ea-4b7a-3d00-8907-af8e3c6996b9;Feature;geom;Point;[-68.5651, 9.4196];-68,5651;9,4196;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.25aa32c6-17ed-364d-98eb-76364891c729;Feature;geom;Point;[-68.5836, 9.4195];-68,5836;9,4195;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.355c4065-e408-3653-873c-9bc06d3ef255;Feature;geom;Point;[-68.6945, 9.4192];-68,6945;9,4192;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:12+00:00;;;
focos_ams_24h.2b693f5b-9935-3e8a-ac8c-58e6053c3356;Feature;geom;Point;[-66.7283, 9.4635];-66,7283;9,4635;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.c9c56552-79c5-309b-b7d6-708fdbdac1c3;Feature;geom;Point;[-68.1388, 9.4581];-68,1388;9,4581;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.7aa7321f-4c17-3424-9551-984d7c40320d;Feature;geom;Point;[-68.1573, 9.458];-68,1573;9,458;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.28dab18b-dea9-3263-8818-f95a9f42d580;Feature;geom;Point;[-68.1758, 9.458];-68,1758;9,458;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.6e405a2e-7b35-3179-aa9b-0e08f62bc88d;Feature;geom;Point;[-68.1384, 9.4766];-68,1384;9,4766;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.32bb7c3d-cff2-3d61-acc2-5248e9f03702;Feature;geom;Point;[-63.5733, 9.6281];-63,5733;9,6281;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.d29e51bd-6d5b-370e-bea4-3ea4316f427a;Feature;geom;Point;[-68.1569, 9.4766];-68,1569;9,4766;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.795fb4cc-4b18-3cc1-b2b0-65e18bd60a5c;Feature;geom;Point;[-68.1754, 9.4765];-68,1754;9,4765;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.bf1c36ff-2814-35a2-8697-e44b23014621;Feature;geom;Point;[-68.1564, 9.4951];-68,1564;9,4951;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.1be75b9f-b515-326c-8682-07a44fd99408;Feature;geom;Point;[-68.5811, 9.5308];-68,5811;9,5308;GOES-16;Venezuela;Cojedes;Romulo Gallegos;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.b2536ae7-83d1-3d61-8507-874dccbefa6e;Feature;geom;Point;[-68.5996, 9.5307];-68,5996;9,5307;GOES-16;Venezuela;Cojedes;Ricaurte;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.5d19f2b4-5b41-32c5-9c6a-119c57a7e11a;Feature;geom;Point;[-66.967, 9.5739];-66,967;9,5739;GOES-16;Venezuela;Guárico;Mellado;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.0ad836ea-c2cd-3ca6-bb62-68a2d9c81361;Feature;geom;Point;[-66.9856, 9.5738];-66,9856;9,5738;GOES-16;Venezuela;Guárico;Mellado;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.512dc806-0208-3178-864a-5de28abc3798;Feature;geom;Point;[-66.9664, 9.5924];-66,9664;9,5924;GOES-16;Venezuela;Guárico;Mellado;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.d725f831-c26f-3aa5-9703-e1965f479d75;Feature;geom;Point;[-68.0241, 9.6069];-68,0241;9,6069;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:11+00:00;;;
focos_ams_24h.85cd7e49-fe96-30c6-a51f-d8dc757917c4;Feature;geom;Point;[-68.3177, 9.7172];-68,3177;9,7172;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.9d212440-9a25-33e1-98a2-b070c30b2b58;Feature;geom;Point;[-68.8559, 9.6411];-68,8559;9,6411;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.53fb06ef-1e95-34a6-aa0c-12bb15fac6bb;Feature;geom;Point;[-65.5611, 9.7846];-65,5611;9,7846;GOES-16;Venezuela;Anzoátegui;Cajigal;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.b7e9c519-3fb3-3bcf-9721-dc8403c81100;Feature;geom;Point;[-67.4651, 9.7018];-67,4651;9,7018;GOES-16;Venezuela;Guárico;Ortíz;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.59f45451-a3ee-353a-be70-eb3ee35c933a;Feature;geom;Point;[-68.1334, 9.6807];-68,1334;9,6807;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.12bc0b43-018a-39a1-aa28-481342e09f8f;Feature;geom;Point;[-68.0236, 9.6254];-68,0236;9,6254;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.fade0381-0a1a-3c4a-a2b3-b3ae80def445;Feature;geom;Point;[-68.1149, 9.6808];-68,1149;9,6808;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.4a376c5f-d1b0-37b9-a770-c28d922ae196;Feature;geom;Point;[-68.7232, 9.79];-68,7232;9,79;GOES-16;Venezuela;Cojedes;Ezequiel Zomora;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.f0f3881e-3183-369c-8b51-58ce8a00b8dd;Feature;geom;Point;[-67.0026, 9.6294];-67,0026;9,6294;GOES-16;Venezuela;Guárico;Mellado;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.efeb4ffc-5674-3e23-9a58-c6f226353f07;Feature;geom;Point;[-68.874, 9.6596];-68,874;9,6596;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.377eea8d-573f-3fdf-8493-09079553a946;Feature;geom;Point;[-68.1339, 9.6621];-68,1339;9,6621;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.845c3d38-8a16-3f45-b909-3c0226a65d7a;Feature;geom;Point;[-67.6303, 9.7754];-67,6303;9,7754;GOES-16;Venezuela;Guárico;Ortíz;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.dd4c21b3-79c0-3728-b891-0ac5266e8d2d;Feature;geom;Point;[-67.6488, 9.7753];-67,6488;9,7753;GOES-16;Venezuela;Guárico;Ortíz;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.0cee2054-83fe-3225-bba2-af2ab28faf49;Feature;geom;Point;[-68.7047, 9.7901];-68,7047;9,7901;GOES-16;Venezuela;Cojedes;Ezequiel Zomora;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.4718ac02-0591-3c59-93b2-86c20731b7f6;Feature;geom;Point;[-68.1153, 9.6622];-68,1153;9,6622;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.53e64595-004b-3353-acce-dcc2b1998be6;Feature;geom;Point;[-68.8929, 9.641];-68,8929;9,641;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.b2257bbc-2243-35da-8d93-bf82ae84a7da;Feature;geom;Point;[-68.8744, 9.6411];-68,8744;9,6411;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.1e2300cf-aac5-379c-85c3-445059b84e5a;Feature;geom;Point;[-66.816, 9.6487];-66,816;9,6487;GOES-16;Venezuela;Aragua;Urdaneta;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.adb3fdf8-1515-3f55-9808-3fafe29fe462;Feature;geom;Point;[-67.7236, 9.7565];-67,7236;9,7565;GOES-16;Venezuela;Guárico;Ortíz;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.27272f82-e736-35f0-8bf0-afcd44039899;Feature;geom;Point;[-67.705, 9.7566];-67,705;9,7566;GOES-16;Venezuela;Guárico;Ortíz;2023-03-15T19:34:10+00:00;;;
focos_ams_24h.10b79071-7651-3cc1-b5f5-5e2a0daab176;Feature;geom;Point;[-68.3362, 9.7171];-68,3362;9,7171;GOES-16;Venezuela;Cojedes;Tinaco;2023-03-15T19:34:10+00:00;;;
